,0_names,0_scores,0_pvals,0_pvals_adj,0_logfoldchanges,1_names,1_scores,1_pvals,1_pvals_adj,1_logfoldchanges,2_names,2_scores,2_pvals,2_pvals_adj,2_logfoldchanges,3_names,3_scores,3_pvals,3_pvals_adj,3_logfoldchanges
5783,EXOSC9,-0.73997,0.45931819023988507,0.8626750265815251,-0.68422407,TUBGCP3,0.6083303,0.5429684094262099,0.8728175438078577,0.56265926,PANK1,0.28803825,0.7733174564677558,0.9575160083305632,0.58719826,BCRP2,-0.20177782,0.8400904276452995,0.9994352920077895,-0.27127418
5784,AP1G2,-0.73997,0.45931819023988507,0.8626750265815251,-0.93900084,TUBB1,0.6083303,0.5429684094262099,0.8728175438078577,0.48484594,ACE2,0.28803825,0.7733174564677558,0.9575160083305632,0.42390335,BCAR1,-0.20177782,0.8400904276452995,0.9994352920077895,-0.30673534
5785,ZNF563,-0.73997,0.45931819023988507,0.8626750265815251,-1.0093411,WDR27,0.6083303,0.5429684094262099,0.8728175438078577,0.5148274,KIAA0090,0.28803825,0.7733174564677558,0.9575160083305632,0.43688834,GLRB,-0.20177782,0.8400904276452995,0.9994352920077895,-0.15631369
5786,C1orf26,-0.73997,0.45931819023988507,0.8626750265815251,-0.59711826,LHX1,0.6083303,0.5429684094262099,0.8728175438078577,0.63345134,SPCS2,0.28803825,0.7733174564677558,0.9575160083305632,0.5673479,MRPL48,-0.20177782,0.8400904276452995,0.9994352920077895,-0.34133688
5787,THEM4,-0.73997,0.45931819023988507,0.8626750265815251,-0.6175704,ARHGEF18,0.6083303,0.5429684094262099,0.8728175438078577,0.60483515,AKNA,0.28803825,0.7733174564677558,0.9575160083305632,0.5716776,CTNNAL1,-0.20177782,0.8400904276452995,0.9994352920077895,-0.20137064
5788,PCDHB14,-0.73997,0.45931819023988507,0.8626750265815251,-0.97653615,HOXA7,0.6083303,0.5429684094262099,0.8728175438078577,0.8332457,PSME3,0.28803825,0.7733174564677558,0.9575160083305632,0.66159505,GORASP2,-0.20177782,0.8400904276452995,0.9994352920077895,-0.4217652
5789,INTS10,-0.73997,0.45931819023988507,0.8626750265815251,-0.7770761,CCDC79,0.6083303,0.5429684094262099,0.8728175438078577,0.45838517,NDUFB9,0.28803825,0.7733174564677558,0.9575160083305632,0.6777082,WDR59,-0.20177782,0.8400904276452995,0.9994352920077895,-0.34678742
5790,SLC4A9,-0.73997,0.45931819023988507,0.8626750265815251,-0.9254664,WDR34,0.6083303,0.5429684094262099,0.8728175438078577,0.68321,GLO1,0.28803825,0.7733174564677558,0.9575160083305632,0.52639335,IGSF10,-0.20177782,0.8400904276452995,0.9994352920077895,-0.33482668
5791,EIF2AK3,-0.73997,0.45931819023988507,0.8626750265815251,-0.63132447,ENOSF1,0.6083303,0.5429684094262099,0.8728175438078577,0.6972783,SNTB1,0.28803825,0.7733174564677558,0.9575160083305632,0.53782094,SMAP1,-0.20177782,0.8400904276452995,0.9994352920077895,-0.14728624
5792,CR2,-0.73997,0.45931819023988507,0.8626750265815251,-0.7081854,OPCML,0.6083303,0.5429684094262099,0.8728175438078577,0.59564596,SCAND2,0.28803825,0.7733174564677558,0.9575160083305632,0.21440846,WAPAL,-0.20177782,0.8400904276452995,0.9994352920077895,0.45424545
5793,ARF5,-0.73997,0.45931819023988507,0.8626750265815251,-0.995283,FAM151B,0.6083303,0.5429684094262099,0.8728175438078577,0.6377607,TMEM196,0.28803825,0.7733174564677558,0.9575160083305632,0.6942881,HCFC1,-0.20177782,0.8400904276452995,0.9994352920077895,-0.35265994
5794,SRBD1,-0.73997,0.45931819023988507,0.8626750265815251,-0.5403712,ADAMTSL3,0.6083303,0.5429684094262099,0.8728175438078577,0.5907223,EIF2AK1,0.28803825,0.7733174564677558,0.9575160083305632,0.41213897,CRAMP1L,-0.20177782,0.8400904276452995,0.9994352920077895,-0.3823308
5795,HDAC1,-0.73997,0.45931819023988507,0.8626750265815251,-0.7759003,FRG2B,0.6083303,0.5429684094262099,0.8728175438078577,0.63566124,TMTC4,0.28803825,0.7733174564677558,0.9575160083305632,0.2988051,FNTA,-0.20177782,0.8400904276452995,0.9994352920077895,-0.44343105
5796,PPP4R2,-0.73997,0.45931819023988507,0.8626750265815251,-0.7814226,MYCBPAP,0.6083303,0.5429684094262099,0.8728175438078577,0.6102562,FLAD1,0.28803825,0.7733174564677558,0.9575160083305632,0.60551393,PSMF1,-0.20177782,0.8400904276452995,0.9994352920077895,-0.18377216
5797,KIAA1045,-0.73997,0.45931819023988507,0.8626750265815251,-0.77784103,ABCC12,0.6083303,0.5429684094262099,0.8728175438078577,0.61560845,FAM75D5,0.28803825,0.7733174564677558,0.9575160083305632,0.5450078,FLJ40194,-0.20177782,0.8400904276452995,0.9994352920077895,-0.3128245
5798,HK1,-0.73997,0.45931819023988507,0.8626750265815251,-0.6183162,RNF111,0.6083303,0.5429684094262099,0.8728175438078577,0.54048645,POLG,0.28803825,0.7733174564677558,0.9575160083305632,0.5780726,C6orf186,-0.20177782,0.8400904276452995,0.9994352920077895,-0.42627004
5799,WDR7,-0.73997,0.45931819023988507,0.8626750265815251,-0.713725,DKC1,0.6083303,0.5429684094262099,0.8728175438078577,0.73030525,LOC100128288,0.28803825,0.7733174564677558,0.9575160083305632,0.25617933,SYNPO2L,-0.20177782,0.8400904276452995,0.9994352920077895,-0.2617396
5800,LOC146880,-0.73997,0.45931819023988507,0.8626750265815251,-0.66001624,ERAP2,0.6042748,0.5456609617444148,0.8740320703681762,0.47708607,DCT,0.2808373,0.7788351949499207,0.9575160083305632,0.48918313,BAZ1A,-0.20177782,0.8400904276452995,0.9994352920077895,0.11555297
5801,C7orf68,-0.73997,0.45931819023988507,0.8626750265815251,-0.9592203,INTS4L2,0.6042748,0.5456609617444148,0.8740320703681762,0.68451744,PDZK1P1,0.2808373,0.7788351949499207,0.9575160083305632,0.71307653,LOC100507217,-0.20177782,0.8400904276452995,0.9994352920077895,-0.2778852
5802,CENPT,-0.73997,0.45931819023988507,0.8626750265815251,-0.996339,DNMT1,0.6042748,0.5456609617444148,0.8740320703681762,0.6426452,RNF183,0.2808373,0.7788351949499207,0.9575160083305632,0.6022461,ESM1,-0.20177782,0.8400904276452995,0.9994352920077895,-0.36885414
5803,GALT,-0.73997,0.45931819023988507,0.8626750265815251,-1.1053548,AFG3L1P,0.6042748,0.5456609617444148,0.8740320703681762,0.6053686,ULK1,0.2808373,0.7788351949499207,0.9575160083305632,0.540673,DNAJC5G,-0.20177782,0.8400904276452995,0.9994352920077895,-0.32871678
5804,NKTR,-0.73997,0.45931819023988507,0.8626750265815251,-0.5208192,ATP9B,0.6042748,0.5456609617444148,0.8740320703681762,0.4386871,UGT1A8,0.2808373,0.7788351949499207,0.9575160083305632,0.46560007,NTRK1,-0.20177782,0.8400904276452995,0.9994352920077895,-0.3375973
5805,ZNF808,-0.73997,0.45931819023988507,0.8626750265815251,-0.93264866,SORCS3,0.6042748,0.5456609617444148,0.8740320703681762,0.67253524,PKD1L3,0.2808373,0.7788351949499207,0.9575160083305632,0.54612625,PHF7,-0.20177782,0.8400904276452995,0.9994352920077895,-0.32282454
5806,NCAPG2,-0.74376476,0.45701882090674173,0.8626750265815251,-0.39641345,AK2,0.6042748,0.5456609617444148,0.8740320703681762,0.477858,RAD54B,0.2808373,0.7788351949499207,0.9575160083305632,0.6134442,CELSR3,-0.20177782,0.8400904276452995,0.9994352920077895,-0.3346552
5807,RAD51L1,-0.74376476,0.45701882090674173,0.8626750265815251,-0.5746939,MTHFD2,0.60021925,0.548360120670121,0.8740320703681762,0.62423545,CC2D1B,0.2808373,0.7788351949499207,0.9575160083305632,0.6150025,NEK1,-0.20177782,0.8400904276452995,0.9994352920077895,0.42774993
5808,NLRP1,-0.74376476,0.45701882090674173,0.8626750265815251,-0.6466202,ZNF71,0.60021925,0.548360120670121,0.8740320703681762,0.71937895,TTC3P1,0.2808373,0.7788351949499207,0.9575160083305632,0.5563754,GALNT10,-0.20708776,0.8359413247733694,0.9994352920077895,-0.34808695
5809,LOC340017,-0.74376476,0.45701882090674173,0.8626750265815251,-0.8517718,RPL7A,0.60021925,0.548360120670121,0.8740320703681762,0.70368814,EIF4A1,0.2808373,0.7788351949499207,0.9575160083305632,0.46127638,TANC1,-0.20708776,0.8359413247733694,0.9994352920077895,0.07783152
5810,RNF185,-0.74376476,0.45701882090674173,0.8626750265815251,-0.8826812,TBC1D5,0.60021925,0.548360120670121,0.8740320703681762,0.15742506,ANAPC1,0.2808373,0.7788351949499207,0.9575160083305632,0.80924684,LOC641298,-0.20708776,0.8359413247733694,0.9994352920077895,0.04206366
5811,REEP1,-0.74376476,0.45701882090674173,0.8626750265815251,-0.6025064,VIPAR,0.60021925,0.548360120670121,0.8740320703681762,0.52589107,POLN,0.2808373,0.7788351949499207,0.9575160083305632,0.46357307,LRP5,-0.20708776,0.8359413247733694,0.9994352920077895,-0.25919238
5812,BCAR3,-0.74376476,0.45701882090674173,0.8626750265815251,-1.1296649,DMRT1,0.60021925,0.548360120670121,0.8740320703681762,0.8061286,XPNPEP3,0.2808373,0.7788351949499207,0.9575160083305632,0.6896096,LMO4,-0.20708776,0.8359413247733694,0.9994352920077895,-0.08393469
5813,VWCE,-0.74376476,0.45701882090674173,0.8626750265815251,-0.6904461,DPYSL2,0.60021925,0.548360120670121,0.8740320703681762,0.6433841,DNAJA1,0.2808373,0.7788351949499207,0.9575160083305632,0.75898224,SLC26A11,-0.2123977,0.8317967818365045,0.9994352920077895,-0.41320595
5814,PLD6,-0.74376476,0.45701882090674173,0.8626750265815251,-0.87496865,CD2BP2,0.60021925,0.548360120670121,0.8740320703681762,0.8312053,TUG1,0.2808373,0.7788351949499207,0.9575160083305632,0.62781143,POLQ,-0.2123977,0.8317967818365045,0.9994352920077895,0.13229263
5815,SHC1,-0.74376476,0.45701882090674173,0.8626750265815251,-1.1023425,BIRC3,0.60021925,0.548360120670121,0.8740320703681762,0.19542663,EED,0.2808373,0.7788351949499207,0.9575160083305632,0.35050794,ZNF746,-0.2123977,0.8317967818365045,0.9994352920077895,-0.36718872
5816,CRADD,-0.74376476,0.45701882090674173,0.8626750265815251,-0.88021433,JRK,0.60021925,0.548360120670121,0.8740320703681762,0.4301553,VASP,0.2808373,0.7788351949499207,0.9575160083305632,0.46675554,SPG21,-0.2123977,0.8317967818365045,0.9994352920077895,-0.36125642
5817,SR140,-0.74376476,0.45701882090674173,0.8626750265815251,-0.2700474,PPTC7,0.60021925,0.548360120670121,0.8740320703681762,0.3594232,NFATC3,0.2808373,0.7788351949499207,0.9575160083305632,-0.10959732,FAM155A,-0.2123977,0.8317967818365045,0.9994352920077895,-0.056867413
5818,HMGB3,-0.74376476,0.45701882090674173,0.8626750265815251,-0.86041826,CES1P2,0.60021925,0.548360120670121,0.8740320703681762,0.70090085,DGKG,0.2808373,0.7788351949499207,0.9575160083305632,0.49050105,SLC43A1,-0.2123977,0.8317967818365045,0.9994352920077895,-0.35576785
5819,IFI44L,-0.7475594,0.4547259321043563,0.8609397792558606,-0.50672024,TSKS,0.60021925,0.548360120670121,0.8740320703681762,0.6754841,EIF2AK3,0.2808373,0.7788351949499207,0.9575160083305632,0.32774302,LOC153910,-0.2123977,0.8317967818365045,0.9994352920077895,-0.36764896
5820,PMPCA,-0.7475594,0.4547259321043563,0.8609397792558606,-0.7182809,PLCB3,0.60021925,0.548360120670121,0.8740320703681762,0.7135968,LOC284215,0.2808373,0.7788351949499207,0.9575160083305632,0.43969327,DRP2,-0.2123977,0.8317967818365045,0.9994352920077895,-0.41736978
5821,PPFIA1,-0.7475594,0.4547259321043563,0.8609397792558606,-0.66448665,C22orf46,0.60021925,0.548360120670121,0.8740320703681762,0.63659924,HMGCS1,0.2808373,0.7788351949499207,0.9575160083305632,0.49162656,GTF2IRD1,-0.2123977,0.8317967818365045,0.9994352920077895,-0.39874506
5822,FRZB,-0.7475594,0.4547259321043563,0.8609397792558606,-0.70805514,CCDC11,0.60021925,0.548360120670121,0.8740320703681762,0.6663063,LARS,0.2808373,0.7788351949499207,0.9575160083305632,-0.019560345,FSD1,-0.2123977,0.8317967818365045,0.9994352920077895,-0.32787228
5823,SH3GL1P1,-0.7475594,0.4547259321043563,0.8609397792558606,-0.85266656,ZNF407,0.60021925,0.548360120670121,0.8740320703681762,0.5556803,SORCS1,0.2808373,0.7788351949499207,0.9575160083305632,0.25116336,EIF2B3,-0.2123977,0.8317967818365045,0.9994352920077895,0.067476675
5824,DDX54,-0.7475594,0.4547259321043563,0.8609397792558606,-0.60842335,LOC286135,0.60021925,0.548360120670121,0.8740320703681762,0.80100816,C1orf130,0.2808373,0.7788351949499207,0.9575160083305632,0.4942568,CACNA2D3,-0.2123977,0.8317967818365045,0.9994352920077895,-0.27266708
5825,MLL,-0.7475594,0.4547259321043563,0.8609397792558606,-0.4182086,FBXO32,0.60021925,0.548360120670121,0.8740320703681762,0.601386,CASC2,0.2808373,0.7788351949499207,0.9575160083305632,0.8107699,PDE1C,-0.2123977,0.8317967818365045,0.9994352920077895,-0.30190986
5826,USP16,-0.7475594,0.4547259321043563,0.8609397792558606,-0.54763466,FAM168A,0.60021925,0.548360120670121,0.8740320703681762,0.6227421,TM4SF18,0.2808373,0.7788351949499207,0.9575160083305632,0.25369936,FAM108B1,-0.2123977,0.8317967818365045,0.9994352920077895,-0.32984057
5827,RSPO2,-0.7475594,0.4547259321043563,0.8609397792558606,-0.98678446,MAPK6,0.60021925,0.548360120670121,0.8740320703681762,0.40671304,LOC100132077,0.2808373,0.7788351949499207,0.9575160083305632,0.591969,EZH1,-0.2123977,0.8317967818365045,0.9994352920077895,-0.22526841
5828,PREX1,-0.7475594,0.4547259321043563,0.8609397792558606,-0.54088837,ALPK2,0.60021925,0.548360120670121,0.8740320703681762,0.71708524,DDX42,0.2808373,0.7788351949499207,0.9575160083305632,0.457695,FARSB,-0.2123977,0.8317967818365045,0.9994352920077895,-0.32601172
5829,FAM129C,-0.7475594,0.4547259321043563,0.8609397792558606,-0.6198561,UEVLD,0.60021925,0.548360120670121,0.8740320703681762,0.56378716,ZNF493,0.2808373,0.7788351949499207,0.9575160083305632,0.8512178,QDPR,-0.2123977,0.8317967818365045,0.9994352920077895,-0.32165003
5830,CCDC41,-0.7475594,0.4547259321043563,0.8609397792558606,-0.7451224,ANKRD7,0.59616375,0.551065857911134,0.8766437081170344,0.8299575,MYOM1,0.2808373,0.7788351949499207,0.9575160083305632,0.6023725,CDK15,-0.2123977,0.8317967818365045,0.9994352920077895,-0.35266423
5831,RND2,-0.7475594,0.4547259321043563,0.8609397792558606,-0.78021944,CD36,0.59616375,0.551065857911134,0.8766437081170344,0.37665707,CENPC1,0.2808373,0.7788351949499207,0.9575160083305632,0.6978513,C9orf91,-0.2123977,0.8317967818365045,0.9994352920077895,-0.27595073
5832,R3HDM2,-0.7475594,0.4547259321043563,0.8609397792558606,-0.6619419,ABCC13,0.5921082,0.5537781448896526,0.8769552005275413,0.55702436,HGSNAT,0.2808373,0.7788351949499207,0.9575160083305632,0.22453924,SAP30,-0.2123977,0.8317967818365045,0.9994352920077895,-0.35779828
5833,SQSTM1,-0.7475594,0.4547259321043563,0.8609397792558606,-1.1530627,NR2C2,0.5921082,0.5537781448896526,0.8769552005275413,0.6012281,UNC5C,0.2808373,0.7788351949499207,0.9575160083305632,0.44481835,MEGF9,-0.2123977,0.8317967818365045,0.9994352920077895,-0.009923579
5834,LOC100130894,-0.7475594,0.4547259321043563,0.8609397792558606,-0.9614578,SUMO4,0.5921082,0.5537781448896526,0.8769552005275413,0.7774107,PON1,0.2808373,0.7788351949499207,0.9575160083305632,0.4885222,SETD7,-0.2123977,0.8317967818365045,0.9994352920077895,-0.37023538
5835,STAT5A,-0.7475594,0.4547259321043563,0.8609397792558606,-0.65983623,HSPA2,0.5921082,0.5537781448896526,0.8769552005275413,0.68867576,EMBP1,0.2808373,0.7788351949499207,0.9575160083305632,0.6035724,BCL9,-0.2123977,0.8317967818365045,0.9994352920077895,-0.3455804
5836,PKD2,-0.7475594,0.4547259321043563,0.8609397792558606,-0.737691,SLC1A4,0.5921082,0.5537781448896526,0.8769552005275413,0.8111146,DUSP4,0.27363634,0.7843641031809413,0.9617676061212872,0.5621215,LRIG2,-0.2123977,0.8317967818365045,0.9994352920077895,-0.1397839
5837,LOC100500773,-0.7475594,0.4547259321043563,0.8609397792558606,-0.953635,C7orf42,0.5921082,0.5537781448896526,0.8769552005275413,0.44024763,CATSPER2,0.27363634,0.7843641031809413,0.9617676061212872,0.17682317,C19orf12,-0.2123977,0.8317967818365045,0.9994352920077895,-0.24942718
5838,FRMPD2P1,-0.7475594,0.4547259321043563,0.8609397792558606,-0.9775487,PECAM1,0.5921082,0.5537781448896526,0.8769552005275413,0.55210924,PYY,0.27363634,0.7843641031809413,0.9617676061212872,0.7103511,EMB,-0.2123977,0.8317967818365045,0.9994352920077895,-0.18109852
5839,MRPS35,-0.7475594,0.4547259321043563,0.8609397792558606,-0.9871131,NPTXR,0.5921082,0.5537781448896526,0.8769552005275413,0.68413574,FAM38B,0.27363634,0.7843641031809413,0.9617676061212872,0.7346429,UGT1A8,-0.2123977,0.8317967818365045,0.9994352920077895,-0.17868407
5840,LOC401321,-0.7475594,0.4547259321043563,0.8609397792558606,-0.76318264,FBXO18,0.5921082,0.5537781448896526,0.8769552005275413,0.5108944,ASB7,0.27363634,0.7843641031809413,0.9617676061212872,0.62648237,CDH20,-0.2123977,0.8317967818365045,0.9994352920077895,-0.3683978
5841,HERC2P7,-0.7475594,0.4547259321043563,0.8609397792558606,-0.77854717,BCAR4,0.5921082,0.5537781448896526,0.8769552005275413,0.7807197,ITGA3,0.27363634,0.7843641031809413,0.9617676061212872,0.29050624,CDH8,-0.2123977,0.8317967818365045,0.9994352920077895,-0.098147735
5842,SGCG,-0.7475594,0.4547259321043563,0.8609397792558606,-0.7127672,TMC1,0.5921082,0.5537781448896526,0.8769552005275413,0.5506377,CTTN,0.27363634,0.7843641031809413,0.9617676061212872,0.30688906,SLC25A34,-0.2123977,0.8317967818365045,0.9994352920077895,-0.22132291
5843,FNBP4,-0.7475594,0.4547259321043563,0.8609397792558606,-0.46314865,TMED2,0.5921082,0.5537781448896526,0.8769552005275413,0.28463885,C10orf108,0.27363634,0.7843641031809413,0.9617676061212872,0.5468159,LOC678655,-0.2123977,0.8317967818365045,0.9994352920077895,-0.5118058
5844,LSG1,-0.7475594,0.4547259321043563,0.8609397792558606,-0.57100683,ZNF28,0.5921082,0.5537781448896526,0.8769552005275413,0.6716022,FAM168A,0.27363634,0.7843641031809413,0.9617676061212872,0.54653186,PISRT1,-0.2123977,0.8317967818365045,0.9994352920077895,-0.4956081
5845,RRN3P2,-0.7475594,0.4547259321043563,0.8609397792558606,-0.5141186,SH2D3C,0.5921082,0.5537781448896526,0.8769552005275413,0.6923083,ANGPTL3,0.27363634,0.7843641031809413,0.9617676061212872,0.5692824,RP9P,-0.2123977,0.8317967818365045,0.9994352920077895,-0.4237465
5846,UTP20,-0.7475594,0.4547259321043563,0.8609397792558606,-0.42365903,EXT1,0.5921082,0.5537781448896526,0.8769552005275413,0.5625619,AASS,0.27363634,0.7843641031809413,0.9617676061212872,0.6783381,TCERG1L,-0.2123977,0.8317967818365045,0.9994352920077895,-0.3681955
5847,XPO6,-0.7475594,0.4547259321043563,0.8609397792558606,-0.7976472,TRIM4,0.5921082,0.5537781448896526,0.8769552005275413,0.6089308,INTS4L1,0.27363634,0.7843641031809413,0.9617676061212872,0.5423024,GGT6,-0.2123977,0.8317967818365045,0.9994352920077895,-0.32327098
5848,HCG18,-0.7475594,0.4547259321043563,0.8609397792558606,-0.7913087,STAT4,0.5921082,0.5537781448896526,0.8769552005275413,0.34691995,GNB4,0.27363634,0.7843641031809413,0.9617676061212872,0.7324472,GRM7,-0.2123977,0.8317967818365045,0.9994352920077895,-0.35236123
5849,NCAM2,-0.7475594,0.4547259321043563,0.8609397792558606,-0.8172807,C17orf86,0.5921082,0.5537781448896526,0.8769552005275413,0.77472484,ISY1,0.26643538,0.7899039165057007,0.9617676061212872,0.40710294,BTBD7,-0.2123977,0.8317967818365045,0.9994352920077895,0.20974877
5850,MAP3K3,-0.7475594,0.4547259321043563,0.8609397792558606,-0.69863105,NSUN2,0.5921082,0.5537781448896526,0.8769552005275413,0.57700324,BBS4,0.26643538,0.7899039165057007,0.9617676061212872,0.7967974,CACNA1E,-0.2123977,0.8317967818365045,0.9994352920077895,-0.006535295
5851,RMND1,-0.7475594,0.4547259321043563,0.8609397792558606,-0.9304793,RAET1E,0.5921082,0.5537781448896526,0.8769552005275413,0.7820665,ETAA1,0.26643538,0.7899039165057007,0.9617676061212872,0.63773614,LRRC8D,-0.2123977,0.8317967818365045,0.9994352920077895,-0.3343384
5852,QRICH2,-0.7475594,0.4547259321043563,0.8609397792558606,-0.85616845,CD180,0.5921082,0.5537781448896526,0.8769552005275413,0.6125723,BNC2,0.26643538,0.7899039165057007,0.9617676061212872,0.2630114,GOLGA6C,-0.2123977,0.8317967818365045,0.9994352920077895,-0.03192246
5853,LOC151009,-0.7475594,0.4547259321043563,0.8609397792558606,-0.59663445,PARP12,0.5921082,0.5537781448896526,0.8769552005275413,0.8309145,RPL7A,0.26643538,0.7899039165057007,0.9617676061212872,0.6038841,FABP5P3,-0.2123977,0.8317967818365045,0.9994352920077895,-0.27933052
5854,FRG2C,-0.7475594,0.4547259321043563,0.8609397792558606,-0.53158385,UPK1A,0.5921082,0.5537781448896526,0.8769552005275413,0.8097767,YTHDF2,0.26643538,0.7899039165057007,0.9617676061212872,0.5124756,LOC100507362,-0.2123977,0.8317967818365045,0.9994352920077895,-0.32833433
5855,ZNF12,-0.7475594,0.4547259321043563,0.8609397792558606,-0.6336981,TMEM97,0.5921082,0.5537781448896526,0.8769552005275413,0.73661643,SGPL1,0.26643538,0.7899039165057007,0.9617676061212872,0.51737046,EXT1,-0.2123977,0.8317967818365045,0.9994352920077895,-0.28252026
5856,RGS3,-0.7475594,0.4547259321043563,0.8609397792558606,-0.68542606,NRK,0.5921082,0.5537781448896526,0.8769552005275413,0.5187549,NCRNA00292,0.26643538,0.7899039165057007,0.9617676061212872,0.5329457,GPR161,-0.2123977,0.8317967818365045,0.9994352920077895,-0.24794672
